latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,vpd,tmmx_C,pr,wind_speed,wind_direction,
34.62119,-117.10112,304.28,0.5,0.41,3/29/2015,924,N,VIIRS,n,2,287.51,1.15,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.77864,-117.41801,345.72,0.44,0.39,3/29/2015,2043,N,VIIRS,n,2,313.52,6.35,D,0,1.2206044,23.18985,1.8494506,3.046978,198.5055,
34.0939,-117.52995,326.77,0.49,0.4,3/29/2016,957,N,VIIRS,n,2,281.86,2.8,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09467,-117.534,319.74,0.42,0.45,3/29/2017,912,N,VIIRS,n,2,287.8,1.89,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09528,-117.53323,333.9,0.52,0.41,3/29/2017,2031,N,VIIRS,l,2,308.86,2.26,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60749,-117.33799,305.9,0.47,0.48,3/29/2018,1008,N,VIIRS,n,2,281.4,1.21,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09556,-117.53535,319.18,0.47,0.48,3/29/2018,1009,N,VIIRS,n,2,284.88,2.64,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.33504,-118.52032,317.3,0.49,0.4,3/29/2019,925,N,VIIRS,n,2,280.6,2.42,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.24469,-117.66252,346.22,0.4,0.37,3/29/2019,2044,N,VIIRS,n,2,283.44,8.25,D,0,0.7896978,12.262909,5.2967033,4.0876374,199.21153,
34.33478,-118.52158,315.68,0.52,0.42,3/29/2020,1002,N,VIIRS,n,2,277.74,2.32,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.60711,-117.3368,313.44,0.52,0.41,3/29/2021,918,N,VIIRS,n,2,285.5,2.3,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.77764,-118.23744,296.31,0.54,0.51,3/29/2022,1015,N,VIIRS,n,2,283.95,1.63,N,0,0.74436814,21.822815,1.4532967,2.418956,216.10165,
33.64462,-117.43179,356.52,0.55,0.68,3/29/2022,1954,N,VIIRS,n,2,287.72,9.54,D,0,0.92304945,19.730774,2.233791,3.1445055,198.57143,
33.64321,-117.43251,355.38,0.37,0.58,3/29/2022,2135,N,VIIRS,n,2,285.94,6.26,D,0,0.92304945,19.730774,2.233791,3.1445055,198.57143,
34.60799,-117.33719,305.57,0.4,0.37,3/29/2023,933,N,VIIRS,n,2,280.5,1.16,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.74519,-117.95615,336.36,0.38,0.36,3/29/2023,2053,N,VIIRS,n,2,292.17,2.19,D,0,1.5983516,24.2305,0.6961538,4.2502747,190.4478,
34.60956,-117.33733,304.39,0.48,0.48,3/29/2024,1009,N,VIIRS,n,2,279.56,1.94,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33466,-118.51717,298.14,0.42,0.45,3/29/2024,1010,N,VIIRS,n,2,278.02,1.56,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.27882,-117.22533,334.94,0.62,0.72,3/29/2024,1949,N,VIIRS,n,2,276.32,6.03,D,0,0.97085166,16.841217,6.0274725,3.7744505,200.17857,
33.77681,-118.23608,296.74,0.55,0.51,3/3/2015,912,N,VIIRS,n,2,282.94,1.37,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.09381,-117.53629,333.22,0.41,0.45,3/3/2015,2031,N,VIIRS,n,2,297.35,3.1,D,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
34.32042,-118.51311,297.02,0.38,0.36,3/3/2016,945,N,VIIRS,n,2,280.53,0.46,N,0,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.19749,-117.77692,332.35,0.42,0.38,3/3/2016,2104,N,VIIRS,n,2,286.92,9.14,D,0,1.0882143,20.227753,3.0557692,3.5142858,195.1511,
34.09461,-117.53496,316,0.63,0.54,3/3/2017,900,N,VIIRS,n,2,281.7,2.64,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09473,-117.53625,303.42,0.64,0.72,3/3/2017,1040,N,VIIRS,n,2,278.47,1.6,N,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
34.60658,-117.33653,305.85,0.49,0.41,3/3/2018,956,N,VIIRS,n,2,277.67,1.67,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33292,-118.52176,309.42,0.47,0.48,3/3/2019,912,N,VIIRS,n,2,280.64,2.02,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.62139,-117.10188,312.83,0.44,0.38,3/3/2020,950,N,VIIRS,n,2,280.44,1.65,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.96361,-117.52657,315.49,0.5,0.41,3/3/2020,2109,N,VIIRS,l,2,316.13,55.15,D,0,1.1268132,24.76648,1.4104396,2.9582417,208.9945,
34.33515,-118.51747,295.59,0.58,0.52,3/3/2021,906,N,VIIRS,n,2,277.08,1.82,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.60887,-117.33447,301.62,0.76,0.77,3/3/2021,1046,N,VIIRS,n,2,275.25,2.51,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85125,-118.33378,298.79,0.54,0.42,3/3/2022,1003,N,VIIRS,n,2,285.8,1.96,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.39778,-118.85794,340.55,0.42,0.45,3/3/2022,2122,N,VIIRS,n,2,295.52,5.68,D,0,1.0215935,21.518127,2.3923078,3.1217034,176.84616,
34.60835,-117.33736,304.82,0.52,0.42,3/3/2023,920,N,VIIRS,n,2,275.77,2.2,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.05352,-117.81885,327.84,0.46,0.39,3/3/2023,2039,N,VIIRS,n,2,296.9,1.36,D,0,1.0821154,23.769226,2.0766485,2.4978023,192.93407,
34.60828,-117.33792,306.21,0.5,0.41,3/3/2024,957,N,VIIRS,n,2,278.78,1.62,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.0943,-117.53011,312.17,0.62,0.54,3/30/2015,905,N,VIIRS,n,2,287.02,2.22,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60774,-117.33759,300.13,0.63,0.72,3/30/2015,1045,N,VIIRS,n,2,283.02,1.48,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60968,-117.33571,300.53,0.63,0.72,3/30/2015,1046,N,VIIRS,n,2,282.44,1.36,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09315,-117.52894,335.62,0.5,0.49,3/30/2015,2025,N,VIIRS,l,2,310.52,1.83,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.29247,-118.80155,302.82,0.4,0.37,3/30/2016,938,N,VIIRS,n,2,278.19,0.62,N,2,0.8606044,21.211548,2.2247252,3.1618133,176.43681,
33.82119,-118.24489,295.57,0.39,0.36,3/30/2016,939,N,VIIRS,n,2,283.85,1.31,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.09538,-117.53395,317.33,0.39,0.59,3/30/2017,853,N,VIIRS,n,2,285.71,2.08,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09298,-117.5288,316.57,0.52,0.67,3/30/2017,1033,N,VIIRS,n,2,284.01,1.68,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.8511,-118.33395,298.66,0.48,0.64,3/30/2017,1034,N,VIIRS,n,2,287.44,1.03,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.09452,-117.53051,331.05,0.61,0.53,3/30/2017,2012,N,VIIRS,l,2,304.09,2.83,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09308,-117.52879,330.93,0.43,0.38,3/30/2018,950,N,VIIRS,n,2,286.68,2.49,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.21992,-117.71419,347.79,0.49,0.41,3/30/2018,2109,N,VIIRS,n,2,305.39,18.8,D,0,1.0062088,17.088745,3.5967033,3.8717034,199.21153,
34.09125,-117.52795,317.53,0.51,0.49,3/30/2019,906,N,VIIRS,n,2,280.42,3.14,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60661,-117.33662,307.59,0.76,0.77,3/30/2019,1046,N,VIIRS,n,2,277.69,2.49,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.79839,-118.24475,341.25,0.45,0.47,3/30/2019,2025,N,VIIRS,n,2,305.09,3.26,D,0,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.60737,-117.3364,311.52,0.39,0.37,3/30/2020,943,N,VIIRS,n,2,280.58,1.47,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33552,-118.51934,317.89,0.38,0.36,3/30/2020,944,N,VIIRS,n,2,280,1.65,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.33327,-118.52075,331.36,0.41,0.37,3/30/2020,2103,N,VIIRS,l,2,306.28,2.88,D,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.85043,-118.33356,295.95,0.35,0.57,3/30/2021,859,N,VIIRS,n,2,285.74,1.29,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.60745,-117.33455,308.94,0.63,0.72,3/30/2021,1039,N,VIIRS,n,2,282.45,1.75,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60585,-117.33546,309.75,0.5,0.41,3/30/2022,956,N,VIIRS,n,2,280.05,1.49,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.71586,-117.7101,303.76,0.49,0.41,3/30/2022,957,N,VIIRS,n,2,281.71,1.12,N,2,0.81826925,21.389008,2.1343408,3.098901,198.63461,
33.79333,-117.4766,299.91,0.41,0.45,3/30/2023,915,N,VIIRS,n,2,275.46,1.08,N,2,1.2206044,23.18985,1.8494506,3.046978,198.5055,
34.62245,-117.09996,304.3,0.44,0.39,3/30/2024,951,N,VIIRS,n,2,279.59,1.23,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.61055,-117.33736,296.52,0.58,0.69,3/31/2015,846,N,VIIRS,n,2,284.15,0.9,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.77399,-118.22897,298.52,0.64,0.72,3/31/2015,847,N,VIIRS,n,2,286.46,1.34,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.62075,-117.10155,306.99,0.36,0.58,3/31/2015,1027,N,VIIRS,n,2,283.46,1.45,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.51677,-117.2681,354.37,0.43,0.62,3/31/2015,2006,N,VIIRS,n,2,279.38,34.6,D,0,1.5062637,22.655762,0.7953297,4.366209,198.82143,
34.51162,-117.26036,367,0.47,0.64,3/31/2015,2146,N,VIIRS,h,2,301.6,44.77,D,0,1.5062637,22.655762,0.7953297,4.366209,198.82143,
34.0941,-117.52884,315.16,0.52,0.42,3/31/2016,920,N,VIIRS,n,2,279.94,2.74,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.37531,-118.98703,339.57,0.51,0.41,3/31/2016,2039,N,VIIRS,n,2,299.9,6.97,D,0,0.97162086,22.209625,2.348901,2.9898353,193.48352,
34.09016,-117.53241,299.59,0.72,0.76,3/31/2017,834,N,VIIRS,n,2,279.82,1.73,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.49294,-118.61286,334.25,0.49,0.49,3/31/2017,1015,N,VIIRS,n,2,281.9,3.36,N,0,1.1657418,23.006592,2.141209,3.4532967,171.57143,
34.09285,-117.52921,331.59,0.55,0.68,3/31/2017,1954,N,VIIRS,n,2,300.11,4.45,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09544,-117.52859,330.4,0.37,0.58,3/31/2017,2134,N,VIIRS,l,2,302.77,2,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09395,-117.53036,317.73,0.4,0.37,3/31/2018,931,N,VIIRS,n,2,266.77,2.24,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.85099,-118.33502,300.06,0.53,0.67,3/31/2019,847,N,VIIRS,n,2,286.81,1.8,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.60649,-117.33608,312.94,0.43,0.62,3/31/2019,1027,N,VIIRS,n,2,281.17,2.06,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60746,-117.33797,306.78,0.44,0.39,3/31/2020,925,N,VIIRS,n,2,277.32,1.71,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.7754,-118.23334,295.27,0.64,0.72,3/31/2021,840,N,VIIRS,n,2,285.22,1.32,N,2,0.74436814,21.822815,1.4532967,2.418956,237.46428,
34.60892,-117.33726,308.87,0.35,0.57,3/31/2021,1021,N,VIIRS,n,2,279.41,2.15,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60699,-117.33766,296,0.38,0.36,3/31/2022,938,N,VIIRS,n,2,269.14,0.75,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60889,-117.33992,299.64,0.38,0.59,3/31/2023,856,N,VIIRS,n,2,275.53,1.66,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60881,-117.33754,315.15,0.52,0.67,3/31/2023,1036,N,VIIRS,n,2,275.38,2.03,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.29065,-118.80476,295.24,0.43,0.38,3/31/2024,932,N,VIIRS,n,2,273.54,0.54,N,2,0.8606044,21.211548,2.2247252,3.1618133,176.43681,
33.77607,-118.2388,295.89,0.52,0.67,3/4/2015,853,N,VIIRS,n,2,283.16,1.42,N,2,0.74436814,21.822815,1.4532967,2.418956,224.31044,
34.60626,-117.33653,302.89,0.43,0.62,3/4/2015,1034,N,VIIRS,n,2,276.44,1.27,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85223,-118.3336,301.48,0.48,0.4,3/4/2016,926,N,VIIRS,n,2,288.75,1.08,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.09536,-117.53593,307.33,0.59,0.7,3/4/2017,841,N,VIIRS,n,2,281.37,1.67,N,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
34.09309,-117.53098,330.64,0.38,0.36,3/4/2018,937,N,VIIRS,n,2,277.69,2.3,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09573,-117.5312,330.01,0.39,0.37,3/4/2018,2056,N,VIIRS,l,2,300.57,1.27,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60951,-117.33891,299.93,0.38,0.59,3/4/2019,853,N,VIIRS,n,2,279.28,1.06,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60531,-117.3341,297.97,0.52,0.67,3/4/2019,1034,N,VIIRS,n,2,277.09,1.48,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33392,-118.51881,325.19,0.43,0.38,3/4/2020,931,N,VIIRS,n,2,281.88,1.94,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.36465,-118.96311,335.89,0.4,0.37,3/4/2020,2050,N,VIIRS,n,2,294.52,5.74,D,0,0.97162086,22.209625,2.348901,2.9898353,193.48352,
33.81846,-118.2449,295.07,0.52,0.67,3/4/2021,847,N,VIIRS,n,2,281.78,1.63,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.6081,-117.33537,313.83,0.43,0.62,3/4/2021,1027,N,VIIRS,n,2,276.21,1.45,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.37859,-118.92432,337.73,0.43,0.62,3/4/2021,2006,N,VIIRS,n,2,294.52,2.6,D,0,0.9919231,22.270325,2.4184065,2.9717033,184.04945,
34.37957,-118.92762,344.48,0.47,0.64,3/4/2021,2147,N,VIIRS,n,2,294.79,4.67,D,0,0.9919231,22.270325,2.4184065,2.9717033,184.04945,
33.85125,-118.33212,305.86,0.39,0.36,3/4/2022,944,N,VIIRS,n,2,288.26,1.97,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.15319,-118.19598,309.32,0.35,0.57,3/4/2023,901,N,VIIRS,n,2,277.99,0.71,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
33.85175,-118.3336,305.69,0.35,0.57,3/4/2023,902,N,VIIRS,n,2,284.42,1.54,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.29082,-118.80112,316.24,0.4,0.37,3/4/2024,938,N,VIIRS,n,2,278.97,1.29,N,2,0.8606044,21.211548,2.2247252,3.1618133,176.43681,
34.60756,-117.33837,295.43,0.48,0.48,3/5/2015,1015,N,VIIRS,n,2,275.32,1.53,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85342,-118.33295,297.76,0.57,0.43,3/5/2018,918,N,VIIRS,n,2,276.5,1.65,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.09274,-117.5301,333.3,0.44,0.39,3/5/2018,2037,N,VIIRS,n,2,300.69,2.16,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09452,-117.53566,311.62,0.72,0.75,3/5/2019,834,N,VIIRS,n,2,278.26,1.94,N,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
33.85229,-118.3316,299.64,0.53,0.5,3/5/2019,1015,N,VIIRS,n,2,284.65,1.84,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.33419,-118.51945,314.64,0.47,0.48,3/5/2020,912,N,VIIRS,n,2,281.44,1.35,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.32601,-118.89214,341.6,0.39,0.44,3/5/2020,2031,N,VIIRS,n,2,292.18,7.99,D,0,0.91585165,21.868134,2.0087912,3.0005496,193.48352,
33.82897,-117.01074,336.57,0.51,0.5,3/5/2021,1008,N,VIIRS,n,2,277.37,3.13,N,0,1.0675274,23.497528,1.5802197,3.0151098,198.5055,
33.85256,-118.33157,304.8,0.43,0.46,3/5/2021,1009,N,VIIRS,n,2,288.06,1.45,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.60884,-117.33511,309.55,0.44,0.39,3/5/2022,925,N,VIIRS,n,2,279.24,1.28,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60624,-117.3409,300.41,0.58,0.7,3/5/2023,842,N,VIIRS,n,2,272.96,1.57,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60755,-117.33825,298.35,0.52,0.41,3/5/2024,919,N,VIIRS,n,2,268.27,1.4,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.0932,-117.52884,324.71,0.43,0.38,3/6/2015,956,N,VIIRS,n,2,281.93,2.88,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09257,-117.53242,336.34,0.5,0.41,3/6/2015,2115,N,VIIRS,n,2,305.45,2.82,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60761,-117.33742,296.05,0.47,0.64,3/6/2016,848,N,VIIRS,n,2,281.12,0.71,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.8206,-118.24362,302.92,0.39,0.36,3/6/2017,944,N,VIIRS,n,2,285.19,1.1,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
33.85116,-118.33193,301.13,0.43,0.62,3/6/2020,853,N,VIIRS,n,2,286.18,1.29,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.33424,-118.51668,307.35,0.46,0.63,3/6/2020,1033,N,VIIRS,n,2,283.11,1.69,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.85078,-118.33105,299.66,0.48,0.65,3/6/2020,1034,N,VIIRS,n,2,285.41,1.72,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.6158,-117.35223,340.69,0.61,0.53,3/6/2020,2012,N,VIIRS,n,2,294.39,16.47,D,0,0.8252747,20.579132,1.7961538,3.179945,198.57143,
34.70073,-118.57533,354.63,0.33,0.56,3/6/2020,2013,N,VIIRS,n,2,291.16,9.56,D,0,0.98802197,16.48819,3.6052198,4.042857,192.21153,
33.6204,-117.35108,208,0.7,0.75,3/6/2020,2153,N,VIIRS,l,2,309.05,141.4,D,0,0.8252747,20.579132,1.7961538,3.179945,198.57143,
34.62239,-117.10075,312.55,0.44,0.38,3/6/2021,949,N,VIIRS,n,2,283.74,2.07,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33458,-118.51846,326.27,0.4,0.37,3/6/2021,950,N,VIIRS,n,2,279.96,2.43,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.81806,-118.2456,296.5,0.55,0.51,3/6/2022,906,N,VIIRS,n,2,282.71,1.93,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.55572,-117.56799,302.54,0.74,0.76,3/6/2022,1046,N,VIIRS,n,2,267.93,3.47,N,0,1.5491209,23.168427,0.63956046,4.5340657,200.95055,
34.33239,-118.51789,296.61,0.52,0.41,3/6/2023,1004,N,VIIRS,n,2,276.99,1.31,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.81754,-118.24717,295.94,0.34,0.56,3/6/2024,900,N,VIIRS,n,2,281.81,1.11,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.62122,-117.10027,317.12,0.4,0.37,3/7/2015,937,N,VIIRS,n,2,284.66,1.84,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.00514,-117.41419,348.62,0.38,0.36,3/7/2015,2056,N,VIIRS,n,2,308.76,2.87,D,0,1.1404395,24.512634,1.7269231,3.0741758,208.9945,
34.62191,-117.09953,334.96,0.38,0.36,3/7/2015,2057,N,VIIRS,n,2,309.54,2.38,D,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60735,-117.33816,302.69,0.47,0.48,3/7/2016,1010,N,VIIRS,n,2,279.4,1.4,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.82132,-118.24448,296.55,0.47,0.4,3/7/2017,925,N,VIIRS,n,2,283.97,1.51,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.09523,-117.53675,327.8,0.4,0.37,3/7/2017,2044,N,VIIRS,n,2,294.96,2.27,D,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
34.09611,-117.53783,305.97,0.59,0.7,3/7/2018,840,N,VIIRS,n,2,271.09,0.99,N,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
34.09412,-117.52827,312.58,0.35,0.57,3/7/2018,1021,N,VIIRS,n,2,272.96,1.15,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.33511,-118.52029,319.88,0.39,0.36,3/7/2019,937,N,VIIRS,n,2,280.05,2.39,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.62138,-117.10138,314.11,0.4,0.37,3/7/2021,931,N,VIIRS,n,2,282.17,1.96,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.84629,-118.33987,306.71,0.53,0.67,3/7/2022,847,N,VIIRS,n,2,278.81,1.42,N,0,0.66642857,20.985718,1.8722527,2.3255494,224.31044,
33.84952,-118.3355,315.59,0.53,0.67,3/7/2022,848,N,VIIRS,n,2,281.71,1.51,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.84974,-118.32906,303.14,0.4,0.6,3/7/2022,1028,N,VIIRS,n,2,281.05,1.82,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.71607,-117.71013,299.7,0.39,0.36,3/7/2023,946,N,VIIRS,n,2,276.77,0.65,N,0,0.81826925,21.389008,2.1343408,3.098901,198.63461,
33.77903,-118.23818,297.02,0.33,0.55,3/7/2024,1022,N,VIIRS,n,2,282.76,0.9,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.60706,-117.33705,300.02,0.41,0.45,3/8/2015,918,N,VIIRS,n,2,280.42,1.16,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85098,-118.33386,298.89,0.46,0.47,3/8/2015,919,N,VIIRS,n,2,287.51,1.33,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.09269,-117.5303,315.14,0.43,0.38,3/8/2016,951,N,VIIRS,n,2,276.91,1.91,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09385,-117.52913,334.34,0.5,0.41,3/8/2016,2110,N,VIIRS,n,2,299.09,3.51,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09592,-117.53378,298.33,0.51,0.49,3/8/2017,906,N,VIIRS,n,2,270.09,0.84,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.19398,-117.77944,341.28,0.42,0.45,3/8/2017,2025,N,VIIRS,n,2,297.43,5.52,D,0,1.0882143,20.227753,3.0557692,3.5142858,195.1511,
34.60646,-117.33821,297.25,0.39,0.44,3/8/2018,1002,N,VIIRS,n,2,267.85,1.06,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.21936,-117.65886,339.65,0.48,0.48,3/8/2018,2121,N,VIIRS,n,2,295.52,8.43,D,0,0.9181319,15.32666,4.1107144,3.7961538,199.21153,
34.41426,-118.93587,330.17,0.41,0.45,3/8/2018,2122,N,VIIRS,n,2,299.27,1.86,D,0,1.0317308,22.361267,2.7876375,3.0170329,184.04945,
34.60916,-117.33661,303,0.51,0.41,3/8/2019,918,N,VIIRS,n,2,276.86,1.56,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09401,-117.52993,319.31,0.52,0.41,3/8/2019,919,N,VIIRS,n,2,279.24,2.4,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.85371,-118.33243,302.93,0.46,0.39,3/8/2020,956,N,VIIRS,n,2,287.41,1.78,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.08018,-117.49906,332.95,0.4,0.44,3/8/2020,2115,N,VIIRS,n,2,307.09,4.34,D,0,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.62278,-117.09946,301.22,0.4,0.44,3/8/2021,912,N,VIIRS,n,2,281.16,0.65,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60815,-117.33493,316.63,0.47,0.48,3/8/2022,1009,N,VIIRS,n,2,275.69,1.47,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85144,-118.3335,300.66,0.48,0.4,3/8/2023,927,N,VIIRS,n,2,283.92,1.68,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.62331,-117.0991,303.17,0.4,0.45,3/8/2024,1003,N,VIIRS,n,2,277.17,2.1,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60648,-117.33914,295.5,0.38,0.59,3/9/2015,859,N,VIIRS,n,2,280.26,0.83,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09369,-117.53651,310.48,0.39,0.59,3/9/2015,900,N,VIIRS,n,2,284.27,2,N,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
34.09318,-117.53223,320.89,0.53,0.67,3/9/2015,1040,N,VIIRS,n,2,284.07,3.04,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09497,-117.5339,333.48,0.61,0.53,3/9/2015,2019,N,VIIRS,l,2,303.92,5.74,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09543,-117.53578,309.59,0.4,0.37,3/9/2016,932,N,VIIRS,n,2,281.17,1.88,N,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
